RegionID,State,County,City,ZipCode
88069,NE,Colfax County,Clarkson,68629
88071,NE,Butler County,,68632
88072,NE,Dodge County,Dodge,68633
88073,NE,Platte County,Duncan,68634
88074,NE,Butler County,Dwight,68635
88075,NE,Antelope County,Elgin,68636
88077,NE,Nance County,Fullerton,68638
88079,NE,Colfax County,Howells,68641
88080,NE,Platte County,Humphrey,68642
88081,NE,Stanton County,Stanton,68643
88083,NE,Platte County,Monroe,68647
88085,NE,Dodge County,North Bend,68649
88086,NE,Polk County,Osceola,68651
88087,NE,Boone County,Petersburg,68652
88088,NE,Platte County,Platte Center,68653
88091,NE,Butler County,Rising City,68658
88093,NE,Boone County,Saint Edward,68660
88094,NE,Colfax County,Schuyler,68661
88095,NE,Polk County,Shelby,68662
88096,NE,Merrick County,Silver Creek,68663
88098,NE,Wheeler County,Spalding,68665
88099,NE,Polk County,Stromsburg,68666
88102,NE,Madison County,Norfolk,68701
88108,NE,Madison County,Battle Creek,68715
88109,NE,Cuming County,Beemer,68716
88118,NE,Antelope County,Clearwater,68726
88121,NE,Knox County,,68729
88123,NE,Dakota County,Dakota City,68731
88125,NE,Dixon County,Emerson,68733
88130,NE,Cedar County,Hartington,68739
88131,NE,Wayne County,Hoskins,68740
88132,NE,Dakota County,Hubbard,68741
88134,NE,Dakota County,Hubbard,68743
88138,NE,Madison County,Madison,68748
88144,NE,Antelope County,Neligh,68756
88146,NE,Madison County,Newman Grove,68758
88150,NE,Holt County,O'' Neill,68763
88152,NE,Pierce County,Wausa,68765
88154,NE,Pierce County,Pierce,68767
88156,NE,Pierce County,Plainview,68769
88158,NE,Cedar County,,68771
88161,NE,Dakota County,South Sioux City,68776
88163,NE,Keya Paha County,,68778
88164,NE,Stanton County,Stanton,68779
88166,NE,Antelope County,Oakdale,68781
88168,NE,Dixon County,Wakefield,68784
88171,NE,Wayne County,Wayne,68787
88172,NE,Cuming County,West Point,68788
88175,NE,Cuming County,Wisner,68791
88177,NE,Hall County,Grand Island,68801
88179,NE,Hall County,Grand Island,68803
88180,NE,Hall County,Alda,68810
88187,NE,Hamilton County,Aurora,68818
88191,NE,Garfield County,Burwell,68823
88192,NE,Hall County,Cairo,68824
88194,NE,Merrick County,Central City,68826
88195,NE,Merrick County,Chapman,68827
88197,NE,Howard County,Dannebrog,68831
88198,NE,Hall County,Doniphan,68832
88206,NE,Hamilton County,Giltner,68841
88208,NE,Hamilton County,Hampton,68843
88212,NE,Buffalo County,Kearney,68847
88215,NE,Dawson County,Lexington,68850
88217,NE,Sherman County,Loup City,68853
88218,NE,Hamilton County,Marquette,68854
88225,NE,Valley County,Ord,68862
88226,NE,Dawson County,Overton,68863
88227,NE,Merrick County,Palmer,68864
88228,NE,Hamilton County,Phillips,68865
88233,NE,Howard County,Saint Libory,68872
88234,NE,Howard County,,68873
88236,NE,Greeley County,,68875
88241,NE,Greeley County,Wolbach,68882
88242,NE,Hall County,,68883
88243,NE,Adams County,Hastings,68901
88245,NE,Harlan County,,68920
88254,NE,Webster County,Blue Hill,68930
88256,NE,Clay County,Clay Center,68933
88258,NE,Clay County,Edgar,68935
88260,NE,Gosper County,Elwood,68937
88261,NE,Clay County,Fairfield,68938
88262,NE,Franklin County,Franklin,68939
88264,NE,Clay County,Glenvil,68941
88267,NE,Clay County,Harvard,68944
88276,NE,Adams County,Juniata,68955
88277,NE,Adams County,Kenesaw,68956
88278,NE,Nuckolls County,Lawrence,68957
88282,NE,Nuckolls County,,68961
88287,NE,Webster County,Red Cloud,68970
88295,NE,Nuckolls County,Superior,68978
88296,NE,Clay County,Sutton,68979
88297,NE,Clay County,Trumbull,68980
88300,NE,Red Willow County,McCook,69001
88305,NE,Hitchcock County,Culbertson,69024
88306,NE,Frontier County,Curtis,69025
88309,NE,Frontier County,Eustis,69028
88313,NE,Chase County,Imperial,69033
88314,NE,Red Willow County,Indianola,69034
88322,NE,Hitchcock County,Stratton,69043
88323,NE,Hitchcock County,Trenton,69044
88324,NE,Chase County,Wauneta,69045
88326,NE,Lincoln County,North Platte,69101
88330,NE,Deuel County,Big Springs,69122
88331,NE,Lincoln County,Brady,69123
88333,NE,Keith County,Brule,69127
88335,NE,Deuel County,Chappell,69129
88336,NE,Dawson County,Cozad,69130
88337,NE,Cheyenne County,Dalton,69131
88342,NE,Dawson County,Gothenburg,69138
88343,NE,Perkins County,Grant,69140
88346,NE,Lincoln County,Hershey,69143
88348,NE,Kimball County,Kimball,69145
88350,NE,Garden County,Lewellen,69147
88352,NE,Cheyenne County,Lodgepole,69149
88354,NE,Lincoln County,Brady,69151
88355,NE,Hooker County,Mullen,69152
88356,NE,Keith County,Ogallala,69153
88357,NE,Garden County,Oshkosh,69154
88358,NE,Keith County,Paxton,69155
88359,NE,Cheyenne County,Potter,69156
88363,NE,Cheyenne County,Sidney,69162
88365,NE,Lincoln County,Sutherland,69165
88373,NE,Cherry County,Valentine,69201
88374,NE,Brown County,Ainsworth,69210
88384,NE,Box Butte County,Alliance,69301
88387,NE,Morrill County,Bayard,69334
88389,NE,Morrill County,Bridgeport,69336
88390,NE,Dawes County,Chadron,69337
88391,NE,Dawes County,Crawford,69339
88393,NE,Scotts Bluff County,Gering,69341
88394,NE,Sheridan County,,69343
88396,NE,Sioux County,Harrison,69346
88397,NE,Sheridan County,Hay Springs,69347
88398,NE,Box Butte County,Hemingford,69348
88401,NE,Scotts Bluff County,Lyman,69352
88405,NE,Scotts Bluff County,Minatare,69356
88406,NE,Scotts Bluff County,Mitchell,69357
88407,NE,Scotts Bluff County,Morrill,69358
88408,NE,Sheridan County,Rushville,69360
88409,NE,Scotts Bluff County,Scottsbluff,69361
88414,LA,Jefferson Parish,Metairie,70001
88415,LA,Jefferson Parish,Metairie,70002
88416,LA,Jefferson Parish,Metairie,70003
88418,LA,Jefferson Parish,Metairie,70005
88419,LA,Jefferson Parish,Metairie,70006
88423,LA,Saint Charles Parish,Des Allemands,70030
88425,LA,Saint Bernard Parish,Arabi,70032
88428,LA,Plaquemines Parish,Belle Chasse,70037
88433,LA,Saint Bernard Parish,Chalmette,70043
88435,LA,Saint Charles Parish,Destrehan,70047
88439,LA,Saint James Parish,Gramercy,70052
88440,LA,Jefferson Parish,Gretna,70053
88443,LA,Jefferson Parish,Gretna,70056
88444,LA,Saint Charles Parish,Hahnville,70057
88445,LA,Jefferson Parish,Harvey,70058
88448,LA,Jefferson Parish,Kenner,70062
88451,LA,Jefferson Parish,Kenner,70065
88453,LA,Saint John the Baptist Parish,La Place,70068
88455,LA,Saint Charles Parish,Luling,70070
88456,LA,Saint James Parish,Lutcher,70071
88457,LA,Jefferson Parish,Marrero,70072
88459,LA,Saint Bernard Parish,Meraux,70075
88462,LA,Saint Charles Parish,Norco,70079
88467,LA,Saint John the Baptist Parish,Reserve,70084
88468,LA,Saint Bernard Parish,Saint Bernard,70085
88470,LA,Saint Charles Parish,Saint Rose,70087
88471,LA,Saint James Parish,Vacherie,70090
88473,LA,Saint Bernard Parish,Violet,70092
88474,LA,Jefferson Parish,Westwego,70094
88476,LA,Orleans Parish,New Orleans,70112
88477,LA,Orleans Parish,New Orleans,70113
88478,LA,Orleans Parish,New Orleans,70114
88479,LA,Orleans Parish,New Orleans,70115
88480,LA,Orleans Parish,New Orleans,70116
88481,LA,Orleans Parish,New Orleans,70117
88482,LA,Orleans Parish,New Orleans,70118
88483,LA,Orleans Parish,New Orleans,70119
88484,LA,Jefferson Parish,Jefferson,70121
88485,LA,Orleans Parish,New Orleans,70122
88486,LA,Jefferson Parish,River Ridge,70123
88487,LA,Orleans Parish,New Orleans,70124
88488,LA,Orleans Parish,New Orleans,70125
88489,LA,Orleans Parish,New Orleans,70126
88490,LA,Orleans Parish,New Orleans,70127
88491,LA,Orleans Parish,New Orleans,70128
88492,LA,Orleans Parish,New Orleans,70129
88493,LA,Orleans Parish,New Orleans,70130
88494,LA,Orleans Parish,New Orleans,70131
88539,LA,Lafourche Parish,Thibodaux,70301
88549,LA,Ascension Parish,Donaldsonville,70346
88558,LA,Terrebonne Parish,Houma,70360
88560,LA,Terrebonne Parish,Houma,70363
88561,LA,Terrebonne Parish,Houma,70364
88568,LA,Saint Mary Parish,Morgan City,70380
88574,LA,Lafourche Parish,Raceland,70394
88577,LA,Tangipahoa Parish,Hammond,70401
88579,LA,Tangipahoa Parish,Hammond,70403
88581,LA,Saint Tammany Parish,Abita Springs,70420
88583,LA,Tangipahoa Parish,Amite,70422
88585,LA,Washington Parish,Bogalusa,70427
88587,LA,Saint Tammany Parish,Bush,70431
88588,LA,Saint Tammany Parish,Covington,70433
88590,LA,Saint Tammany Parish,Covington,70435
88592,LA,Saint Tammany Parish,Folsom,70437
88593,LA,Washington Parish,Franklinton,70438
88596,LA,Tangipahoa Parish,Independence,70443
88597,LA,Tangipahoa Parish,Kentwood,70444
88598,LA,Saint Tammany Parish,Lacombe,70445
88599,LA,Tangipahoa Parish,Loranger,70446
88600,LA,Saint Tammany Parish,Madisonville,70447
88601,LA,Saint Tammany Parish,Mandeville,70448
88602,LA,Livingston Parish,Maurepas,70449
88605,LA,Saint Tammany Parish,Pearl River,70452
88607,LA,Tangipahoa Parish,Ponchatoula,70454
88608,LA,Tangipahoa Parish,Robert,70455
88611,LA,Saint Tammany Parish,Slidell,70458
88613,LA,Saint Tammany Parish,Slidell,70460
88614,LA,Saint Tammany Parish,Slidell,70461
88615,LA,Livingston Parish,,70462
88619,LA,Tangipahoa Parish,Tickfaw,70466
88623,LA,Saint Tammany Parish,Mandeville,70471
88624,LA,Lafayette Parish,Lafayette,70501
88626,LA,Lafayette Parish,Lafayette,70503
88629,LA,Lafayette Parish,Lafayette,70506
88630,LA,Lafayette Parish,Lafayette,70507
88631,LA,Lafayette Parish,Lafayette,70508
88633,LA,Vermilion Parish,Abbeville,70510
88640,LA,Saint Martin Parish,Breaux Bridge,70517
88641,LA,Lafayette Parish,Broussard,70518
88643,LA,Lafayette Parish,Carencro,70520
88657,LA,Saint Landry Parish,Eunice,70535
88672,LA,Vermilion Parish,Maurice,70555
88676,LA,Iberia Parish,New Iberia,70560
88678,LA,Iberia Parish,New Iberia,70563
88680,LA,Saint Landry Parish,Opelousas,70570
88690,LA,Saint Landry Parish,Sunset,70584
88695,LA,Lafayette Parish,Youngsville,70592
88699,LA,Calcasieu Parish,Lake Charles,70601
88701,LA,Calcasieu Parish,Lake Charles,70605
88703,LA,Calcasieu Parish,Lake Charles,70607
88705,LA,Calcasieu Parish,Lake Charles,70611
88714,LA,Beauregard Parish,Deridder,70634
88721,LA,Cameron Parish,Hackberry,70645
88723,LA,Calcasieu Parish,Iowa,70647
88738,LA,Calcasieu Parish,Sulphur,70663
88740,LA,Calcasieu Parish,Sulphur,70665
88744,LA,Livingston Parish,Denham Springs,70706
88746,LA,West Baton Rouge Parish,Addis,70710
88747,LA,Livingston Parish,Albany,70711
88749,LA,East Baton Rouge Parish,Baker,70714
88752,LA,West Baton Rouge Parish,Brusly,70719
88754,LA,East Feliciana Parish,Clinton,70722
88755,LA,Saint James Parish,Convent,70723
88757,LA,Livingston Parish,Denham Springs,70726
88764,LA,Ascension Parish,Geismar,70734
88766,LA,Ascension Parish,Gonzales,70737
88768,LA,East Baton Rouge Parish,Greenwell Springs,70739
88771,LA,Livingston Parish,Holden,70744
88778,LA,Livingston Parish,Livingston,70754
88783,LA,Pointe Coupee Parish,New Roads,70760
88786,LA,Saint James Parish,Paulina,70763
88787,LA,Iberville Parish,Plaquemine,70764
88789,LA,West Baton Rouge Parish,Port Allen,70767
88790,LA,Ascension Parish,Prairieville,70769
88791,LA,East Baton Rouge Parish,Pride,70770
88794,LA,Ascension Parish,Saint Amant,70774
88795,LA,West Feliciana Parish,Saint Francisville,70775
88796,LA,Iberville Parish,Saint Gabriel,70776
88797,LA,East Feliciana Parish,Slaughter,70777
88798,LA,Ascension Parish,Sorrento,70778
88801,LA,Pointe Coupee Parish,Ventress,70783
88803,LA,Livingston Parish,Walker,70785
88808,LA,East Baton Rouge Parish,Zachary,70791
88811,LA,East Baton Rouge Parish,Baton Rouge,70802
88814,LA,East Baton Rouge Parish,Baton Rouge,70805
88815,LA,East Baton Rouge Parish,Baton Rouge,70806
88816,LA,East Baton Rouge Parish,Baton Rouge,70807
88817,LA,East Baton Rouge Parish,Baton Rouge,70808
88818,LA,East Baton Rouge Parish,Baton Rouge,70809
88819,LA,East Baton Rouge Parish,Baton Rouge,70810
88820,LA,East Baton Rouge Parish,Baton Rouge,70811
88821,LA,East Baton Rouge Parish,Baton Rouge,70812
88823,LA,East Baton Rouge Parish,Baton Rouge,70814
88824,LA,East Baton Rouge Parish,Baton Rouge,70815
88825,LA,East Baton Rouge Parish,Baton Rouge,70816
88826,LA,East Baton Rouge Parish,Baton Rouge,70817
88827,LA,East Baton Rouge Parish,Baton Rouge,70818
88828,LA,East Baton Rouge Parish,Baton Rouge,70819
88829,LA,East Baton Rouge Parish,Baton Rouge,70820
88851,LA,Bienville Parish,Arcadia,71001
88854,LA,Caddo Parish,Belcher,71004
88855,LA,Bossier Parish,Benton,71006
88856,LA,Caddo Parish,Bethany,71007
88871,LA,Caddo Parish,Bethany,71033
88873,LA,Bossier Parish,Haughton,71037
88876,LA,Claiborne Parish,Homer,71040
88881,LA,Caddo Parish,Keithville,71047
88885,LA,Bossier Parish,Elm Grove,71051
88889,LA,Caddo Parish,Mooringsport,71060
88890,LA,Caddo Parish,Oil City,71061
88892,LA,Bossier Parish,Plain Dealing,71064
88895,LA,Bossier Parish,Princeton,71067
88896,LA,Bienville Parish,,71068
88906,LA,Caddo Parish,Vivian,71082
88907,LA,Caddo Parish,Shreveport,71101
88909,LA,Caddo Parish,Shreveport,71103
88910,LA,Caddo Parish,Shreveport,71104
88911,LA,Caddo Parish,Shreveport,71105
88912,LA,Caddo Parish,Shreveport,71106
88913,LA,Caddo Parish,Shreveport,71107
88914,LA,Caddo Parish,Shreveport,71108
88915,LA,Caddo Parish,Shreveport,71109
88917,LA,Bossier Parish,Bossier City,71111
88918,LA,Bossier Parish,Bossier City,71112
88920,LA,Caddo Parish,Bossier City,71115
88921,LA,Caddo Parish,Shreveport,71118
88922,LA,Caddo Parish,Shreveport,71119
88924,LA,Caddo Parish,Shreveport,71129
88947,LA,Ouachita Parish,Monroe,71201
88948,LA,Ouachita Parish,Monroe,71202
88949,LA,Ouachita Parish,Monroe,71203
88959,LA,Morehouse Parish,Bastrop,71220
88961,LA,Union Parish,Bernice,71222
88963,LA,Ouachita Parish,Calhoun,71225
88965,LA,Lincoln Parish,Choudrant,71227
88966,LA,Morehouse Parish,Collinston,71229
88970,LA,Union Parish,Downsville,71234
88971,LA,Lincoln Parish,,71235
88973,LA,Ouachita Parish,Eros,71238
88975,LA,Union Parish,Farmerville,71241
88982,LA,Jackson Parish,,71251
88987,LA,Union Parish,Marion,71260
88988,LA,Morehouse Parish,Mer Rouge,71261
88989,LA,West Carroll Parish,,71263
88993,LA,Richland Parish,Rayville,71269
88994,LA,Lincoln Parish,Ruston,71270
88999,LA,Union Parish,Spearsville,71277
89001,LA,Ouachita Parish,Sterlington,71280
89006,LA,Ouachita Parish,West Monroe,71291
89007,LA,Ouachita Parish,West Monroe,71292
89009,LA,Franklin Parish,Winnsboro,71295
89010,LA,Rapides Parish,Alexandria,71301
89011,LA,Rapides Parish,Alexandria,71302
89012,LA,Rapides Parish,Alexandria,71303
89025,LA,Rapides Parish,Deville,71328
89038,LA,Rapides Parish,Lecompte,71346
89049,LA,Rapides Parish,Pineville,71360
89066,LA,Rapides Parish,Ball,71405
89069,LA,Rapides Parish,Boyce,71409
89076,LA,Caldwell Parish,Columbia,71418
89079,LA,Grant Parish,Colfax,71423
89080,LA,Rapides Parish,Elmer,71424
89086,LA,Rapides Parish,Forest Hill,71430
89089,LA,Rapides Parish,Glenmora,71433
89097,LA,Vernon Parish,Leesville,71446
89127,LA,Rapides Parish,Woodworth,71485
89131,AR,Jefferson County,Pine Bluff,71601
89132,AR,Jefferson County,White Hall,71602
89133,AR,Jefferson County,Pine Bluff,71603
89139,AR,Ashley County,Crossett,71635
89152,AR,Drew County,Monticello,71655
89165,AR,Bradley County,Warren,71671
89171,AR,Ouachita County,Camden,71701
89180,AR,Union County,El Dorado,71730
89193,AR,Columbia County,Magnolia,71753
89215,AR,Sevier County,De Queen,71832
89231,AR,Howard County,Nashville,71852
89233,AR,Miller County,Texarkana,71854
89244,AR,Garland County,Hot Springs,71901
89247,AR,Saline County,Hot Springs Village,71909
89249,AR,Garland County,Hot Springs,71913
89254,AR,Clark County,Arkadelphia,71923
89255,AR,Hot Spring County,Bismarck,71929
89263,AR,Pike County,Glenwood,71943
89266,AR,Garland County,Jessieville,71949
89270,AR,Polk County,Mena,71953
89271,AR,Garland County,Mountain Pine,71956
89272,AR,Montgomery County,Mount Ida,71957
89278,AR,Garland County,Pearcy,71964
89281,AR,Garland County,Royal,71968
89290,AR,Saline County,Alexander,72002
89295,AR,Lonoke County,Austin,72007
89296,AR,White County,Bald Knob,72010
89297,AR,Saline County,Bauxite,72011
89298,AR,White County,Beebe,72012
89301,AR,Saline County,Benton,72015
399617,AR,Saline County,Benton,72019
89307,AR,Saline County,Bryant,72022
89308,AR,Lonoke County,Cabot,72023
89309,AR,Lonoke County,Carlisle,72024
89316,AR,Van Buren County,Clinton,72031
89317,AR,Faulkner County,Conway,72032
89319,AR,Faulkner County,Conway,72034
89324,AR,Faulkner County,,72039
89329,AR,Cleburne County,Edgemont,72044
89331,AR,Lonoke County,,72046
89339,AR,Faulkner County,Greenbrier,72058
89345,AR,Saline County,Hensley,72065
89347,AR,Cleburne County,,72067
89355,AR,Pulaski County,Jacksonville,72076
89359,AR,White County,Judsonia,72081
89364,AR,Lonoke County,Lonoke,72086
89365,AR,Garland County,Lonsdale,72087
89366,AR,Van Buren County,Fairfield Bay,72088
89371,AR,Saline County,Mabelvale,72103
89372,AR,Hot Spring County,Malvern,72104
89374,AR,Faulkner County,Mayflower,72106
89377,AR,Conway County,Morrilton,72110
89379,AR,Jackson County,,72112
89380,AR,Pulaski County,Maumelle,72113
89381,AR,Pulaski County,North Little Rock,72114
89383,AR,Pulaski County,North Little Rock,72116
89384,AR,Pulaski County,North Little Rock,72117
89385,AR,Pulaski County,North Little Rock,72118
89387,AR,Pulaski County,Sherwood,72120
89388,AR,White County,Pangburn,72121
89393,AR,Perry County,Perryville,72126
89398,AR,Cleburne County,Quitman,72131
89399,AR,Grant County,Redfield,72132
89402,AR,Pulaski County,Little Rock,72135
89404,AR,White County,Rose Bud,72137
89408,AR,Lonoke County,Scott,72142
89409,AR,White County,Searcy,72143
89412,AR,Grant County,Sheridan,72150
89426,AR,Faulkner County,Vilonia,72173
89428,AR,Lonoke County,Ward,72176
89440,AR,Pulaski County,Little Rock,72202
89442,AR,Pulaski County,Little Rock,72204
89443,AR,Pulaski County,Little Rock,72205
89444,AR,Pulaski County,Little Rock,72206
89445,AR,Pulaski County,Little Rock,72207
89446,AR,Pulaski County,Little Rock,72209
89447,AR,Pulaski County,Little Rock,72210
89448,AR,Pulaski County,Little Rock,72211
89449,AR,Pulaski County,Little Rock,72212
89457,AR,Pulaski County,Little Rock,72223
89459,AR,Pulaski County,Little Rock,72227
89463,AR,Crittenden County,West Memphis,72301
89469,AR,Mississippi County,Blytheville,72315
89475,AR,Cross County,,72324
89504,AR,Crittenden County,Marion,72364
89527,AR,Cross County,Wynne,72396
89528,AR,Craighead County,Jonesboro,72401
89531,AR,Craighead County,Jonesboro,72404
89538,AR,Craighead County,Bono,72416
89539,AR,Craighead County,Brookland,72417
89542,AR,Clay County,Corning,72422
89551,AR,Poinsett County,Harrisburg,72432
89552,AR,Lawrence County,Hoxie,72433
89556,AR,Craighead County,Lake City,72437
89561,AR,Mississippi County,Manila,72442
89567,AR,Greene County,Paragould,72450
89571,AR,Randolph County,Pocahontas,72455
89577,AR,Clay County,,72461
89586,AR,Poinsett County,Trumann,72472
89590,AR,Lawrence County,Walnut Ridge,72476
89594,AR,Independence County,Batesville,72501
89596,AR,Izard County,Horseshoe Bend,72512
89610,AR,Sharp County,Cherokee Village,72529
89621,AR,Sharp County,,72542
89622,AR,Cleburne County,Heber Springs,72543
89630,AR,Izard County,Melbourne,72556
89631,AR,Stone County,Mountain View,72560
89653,AR,Boone County,Harrison,72601
89658,AR,Carroll County,Berryville,72616
89667,AR,Carroll County,Eureka Springs,72631
89668,AR,Carroll County,Eureka Springs,72632
89670,AR,Marion County,Flippin,72634
89673,AR,Carroll County,Green Forest,72638
89683,AR,Baxter County,Mountain Home,72653
89706,AR,Marion County,Yellville,72687
89707,AR,Washington County,Fayetteville,72701
89709,AR,Washington County,Fayetteville,72703
89710,AR,Washington County,Fayetteville,72704
89712,AR,Benton County,Bentonville,72712
787972,AR,Benton County,Bentonville,72713
89713,AR,Benton County,Bella Vista,72714
89714,AR,Benton County,Bella Vista,72715
89717,AR,Benton County,Cave Springs,72718
89718,AR,Benton County,Centerton,72719
89720,AR,Benton County,Decatur,72722
89721,AR,Washington County,Elkins,72727
89724,AR,Washington County,Farmington,72730
89725,AR,Benton County,Garfield,72732
89727,AR,Benton County,Gentry,72734
89729,AR,Benton County,Gravette,72736
89733,AR,Madison County,Huntsville,72740
89736,AR,Washington County,Lincoln,72744
89737,AR,Benton County,Lowell,72745
89740,AR,Benton County,Pea Ridge,72751
89742,AR,Washington County,Prairie Grove,72753
89743,AR,Benton County,Rogers,72756
89745,AR,Benton County,Rogers,72758
89747,AR,Benton County,Siloam Springs,72761
89748,AR,Washington County,Springdale,72762
89749,AR,Washington County,Springdale,72764
89756,AR,Washington County,West Fork,72774
89758,AR,Pope County,Russellville,72801
89759,AR,Pope County,Russellville,72802
89764,AR,Pope County,Atkins,72823
89770,AR,Johnson County,Clarksville,72830
89773,AR,Yell County,Dardanelle,72834
89775,AR,Pope County,Dover,72837
89796,AR,Sebastian County,Fort Smith,72901
89798,AR,Sebastian County,Fort Smith,72903
89802,AR,Sebastian County,Fort Smith,72908
89805,AR,Sebastian County,Fort Smith,72916
89809,AR,Crawford County,Alma,72921
89835,AR,Crawford County,Van Buren,72956
89838,AR,Washington County,Winslow,72959
89840,OK,Grady County,,73002
89841,OK,Oklahoma County,Edmond,73003
89842,OK,Grady County,Tuttle,73004
89843,OK,Caddo County,Anadarko,73005
89844,OK,Caddo County,Apache,73006
89845,OK,Oklahoma County,Edmond,73007
89846,OK,Oklahoma County,Bethany,73008
89847,OK,Caddo County,,73009
89848,OK,McClain County,Blanchard,73010
399618,OK,Oklahoma County,Edmond,73012
89850,OK,Oklahoma County,Edmond,73013
89851,OK,Canadian County,,73014
89852,OK,Caddo County,Carnegie,73015
89853,OK,Logan County,Cashion,73016
89854,OK,Caddo County,Cement,73017
89855,OK,Grady County,Chickasha,73018
89857,OK,Oklahoma County,Choctaw,73020
89861,OK,Washita County,Corn,73024
399619,OK,Oklahoma County,Edmond,73025
89862,OK,Cleveland County,Norman,73026
89863,OK,Logan County,Coyle,73027
89864,OK,Logan County,Crescent,73028
89865,OK,Caddo County,Cyril,73029
89866,OK,Murray County,Davis,73030
89870,OK,Oklahoma County,Edmond,73034
89871,OK,Canadian County,El Reno,73036
89872,OK,Caddo County,Fort Cobb,73038
89873,OK,Blaine County,Geary,73040
89877,OK,Logan County,Guthrie,73044
89878,OK,Oklahoma County,Harrah,73045
89879,OK,Caddo County,Hinton,73047
89880,OK,Caddo County,Hydro,73048
89881,OK,Oklahoma County,Oklahoma City,73049
89883,OK,Cleveland County,Slaughterville,73051
89884,OK,Garvin County,,73052
89886,OK,Oklahoma County,Luther,73054
89887,OK,Stephens County,,73055
89889,OK,Garvin County,Maysville,73057
89891,OK,Grady County,Minco,73059
89892,OK,Noble County,Morrison,73061
89893,OK,Kiowa County,Mountain View,73062
89895,OK,Canadian County,Mustang,73064
89896,OK,McClain County,Newcastle,73065
89898,OK,Grady County,Chickasha,73067
89899,OK,Cleveland County,Noble,73068
89900,OK,Cleveland County,Norman,73069
89902,OK,Cleveland County,Norman,73071
89903,OK,Cleveland County,Norman,73072
89905,OK,Garvin County,Paoli,73074
89906,OK,Garvin County,Pauls Valley,73075
89907,OK,Noble County,Perry,73077
89908,OK,Canadian County,Piedmont,73078
89909,OK,Grady County,Pocasset,73079
89910,OK,McClain County,Purcell,73080
89911,OK,Grady County,Rush Springs,73082
89913,OK,Oklahoma County,Oklahoma City,73084
89915,OK,Murray County,Sulphur,73086
89916,OK,Grady County,Tuttle,73089
89917,OK,Canadian County,Union City,73090
89918,OK,Grady County,Verden,73092
89919,OK,McClain County,Goldsby,73093
89921,OK,McClain County,Wayne,73095
89922,OK,Custer County,Weatherford,73096
89924,OK,Murray County,Wynnewood,73098
89925,OK,Canadian County,Yukon,73099
89927,OK,Oklahoma County,Oklahoma City,73102
89928,OK,Oklahoma County,Oklahoma City,73103
89929,OK,Oklahoma County,Oklahoma City,73104
89930,OK,Oklahoma County,Oklahoma City,73105
89931,OK,Oklahoma County,Oklahoma City,73106
89932,OK,Oklahoma County,Oklahoma City,73107
89933,OK,Oklahoma County,Oklahoma City,73108
89934,OK,Oklahoma County,Oklahoma City,73109
89935,OK,Oklahoma County,Midwest City,73110
89936,OK,Oklahoma County,Oklahoma City,73111
89937,OK,Oklahoma County,Oklahoma City,73112
89939,OK,Oklahoma County,Oklahoma City,73114
89940,OK,Oklahoma County,Del City,73115
89941,OK,Oklahoma County,Oklahoma City,73116
89942,OK,Oklahoma County,Oklahoma City,73117
89943,OK,Oklahoma County,Oklahoma City,73118
89944,OK,Oklahoma County,Oklahoma City,73119
89945,OK,Oklahoma County,Oklahoma City,73120
89946,OK,Oklahoma County,Forest Park,73121
89947,OK,Oklahoma County,Warr Acres,73122
89952,OK,Oklahoma County,Oklahoma City,73127
89953,OK,Oklahoma County,Oklahoma City,73128
89954,OK,Oklahoma County,Oklahoma City,73129
89955,OK,Oklahoma County,Midwest City,73130
89956,OK,Oklahoma County,Oklahoma City,73131
89957,OK,Oklahoma County,Oklahoma City,73132
89958,OK,Oklahoma County,Oklahoma City,73134
89959,OK,Oklahoma County,Oklahoma City,73135
89962,OK,Oklahoma County,Oklahoma City,73139
89964,OK,Oklahoma County,Midwest City,73141
89965,OK,Oklahoma County,Oklahoma City,73142
89972,OK,Oklahoma County,Oklahoma City,73149
89973,OK,Oklahoma County,Oklahoma City,73150
89974,OK,Oklahoma County,Oklahoma City,73151
89981,OK,Oklahoma County,Oklahoma City,73159
89982,OK,Cleveland County,Moore,73160
89983,OK,Oklahoma County,Oklahoma City,73162
89986,OK,Cleveland County,Oklahoma City,73165
89988,OK,Cleveland County,Oklahoma City,73169
89989,OK,Cleveland County,Oklahoma City,73170
89991,OK,Cleveland County,Oklahoma City,73173
89993,OK,Oklahoma County,Oklahoma City,73179
90007,OK,Carter County,Ardmore,73401
90011,OK,Love County,Burneyville,73430
90013,OK,Garvin County,,73433
90018,OK,Carter County,Healdton,73438
90019,OK,Marshall County,Kingston,73439
90023,OK,Carter County,Lone Grove,73443
90025,OK,Marshall County,Madill,73446
90026,OK,Johnston County,Mannsville,73447
90027,OK,Love County,Marietta,73448
90028,OK,Bryan County,Mead,73449
90030,OK,Love County,,73453
90032,OK,Jefferson County,,73456
90033,OK,Carter County,Springer,73458
90034,OK,Love County,Thackerville,73459
90035,OK,Johnston County,Tishomingo,73460
90037,OK,Carter County,Wilson,73463
90038,OK,Carter County,Ratliff City,73481
90042,OK,Comanche County,Lawton,73501
90045,OK,Comanche County,Lawton,73505
90047,OK,Comanche County,Lawton,73507
90049,OK,Jackson County,Altus,73521
90052,OK,Jackson County,,73526
90053,OK,Comanche County,Cache,73527
90054,OK,Tillman County,Chattanooga,73528
90055,OK,Stephens County,Comanche,73529
